,subject,trials,activations,torques,emgSO,emgMG,emgLG,lnemgSO,lnemgMG,lnemgLG,emg_norm_mvc,emg_norm_mmax
4,sub13,25,26.13732450604287,26.293107919311886,0.012367526674229157,0.010211351442256806,0.010596298226799332,-4.392681058064319,-4.584255290995263,-4.547250562743833,21.46175564461298,2.065738975374541
5,sub13,50,53.08182108463186,50.54026199874858,0.014841360719874772,0.018794081569766457,0.014791239438903859,-4.210337352732489,-3.9742132688281466,-4.2137202032754715,28.151651713003663,2.709655497327317
6,sub13,75,78.2911614870623,75.94155312643193,0.03048787466187399,0.030032361103275663,0.033567710608297614,-3.4904262264832506,-3.5054797752599627,-3.3941906678642293,57.31118748060693,5.516321947939228
7,sub13,90,86.6600269567109,81.96126393212327,0.047430274363178926,0.03260366929571911,0.03201061885396901,-3.0484945545177915,-3.423330441859915,-3.4416875920423244,82.24538614341948,7.916290843793856
8,sub13,95,87.42644134001809,89.30601986822163,0.061872536760566844,0.04135565615447606,0.044102488946250754,-2.782678868815952,-3.1855460795761292,-3.1212390594314465,106.81908885509974,10.281561248572075
9,sub13,100,93.0851951962231,100.88603259157075,0.0631675917438896,0.04434576723919653,0.05136897263105407,-2.761963898213004,-3.1157380147091533,-2.9687209340984335,114.42775806365162,11.013911611473675
0,sub14,01,1.609629643421484,3.1384992553599624,0.002621397798173354,0.0053569313278126925,0.0055808657268325455,-5.944047592722207,-5.229363981315621,-5.188411366445275,5.874097174951444,0.3803941951553289
1,sub14,05,4.813101566254652,4.813075987679539,0.004869548859701739,0.005232915353604219,0.00506654891959228,-5.324753982790227,-5.252786727223709,-5.285095379622214,12.31382175333191,0.7974172329186217
2,sub14,10,6.1695044070460225,9.552759455097894,0.007947568466052582,0.005538830405557169,0.00558918458908404,-4.834889250425284,-5.195971918641989,-5.186921872028647,16.540030903098984,1.071097660770417
3,sub14,15,11.947183662405935,15.17856403027997,0.012664488286077474,0.009504495804282642,0.006827892337906565,-4.368953400128609,-4.655990349763516,-4.9867392419090875,26.8551634661782,1.7390839797549134
4,sub14,25,23.447409105235618,24.98621079893862,0.010762778586254766,0.007216879695593565,0.007111202762414498,-4.531661524661576,-4.931332594617532,-4.9460838845772015,21.465045694497427,1.3900312742099301
5,sub14,50,43.81476136148862,47.14942167768115,0.01711309004224906,0.01729003208635774,0.016297424141184028,-4.067911608772133,-4.057625123513198,-4.116748211805403,35.09793928097061,2.2728688284775913
6,sub14,75,69.34821869037779,59.51703585338866,0.021206610285306543,0.016164808639844448,0.0154287744255532,-3.8534423399948445,-4.124918705805867,-4.171521043788005,44.35302925617401,2.872209015974022
7,sub14,90,85.49968004503492,73.73594943895633,0.036568040509460574,0.02758663807483947,0.03305301100900727,-3.30858063016889,-3.5904237512099035,-3.409642612174393,69.78667098620106,4.519238233845719
8,sub14,95,84.5507641245901,78.45296555003998,0.023990938152258647,0.027927039481748402,0.02615274595026917,-3.730079096923554,-3.5781599024323874,-3.6438010863256465,44.07705513537014,2.8543375115640264
9,sub14,100,92.49463026837219,86.74488401614916,0.0391684135909992,0.02531928927696898,0.032741273437753016,-3.2398846327373034,-3.676188751730098,-3.4191188123235654,77.61772723064956,5.026360987964564
0,sub15,01,-1.9517952892197377,1.6879340368074884,0.003869667286050123,0.00605479517578371,0.0037731458423429444,-5.554586748233169,-5.106904729835165,-5.579846184534735,5.870006805258427,0.5787934863211348
1,sub15,05,0.6377780022854163,5.732481403315673,0.012502910302482895,0.0058231849552411044,0.003932406654472026,-4.381793837574597,-5.145907923753152,-5.538503660256472,16.302168925675726,1.6074238923599542
2,sub15,10,6.288884655499205,11.006850550469414,0.011942379838847147,0.011458943027491415,0.006194611153919454,-4.4276618743922125,-4.468984803407118,-5.0840755335999095,18.17958516942877,1.792540593080698
3,sub15,15,10.326395212550732,15.238671788908846,0.008795788906582893,0.011397248530228752,0.006073519456194451,-4.733482205374449,-4.474383309710452,-5.103817030372349,13.139521893869915,1.2955810679355821
4,sub15,25,21.90188401719684,26.32333865941712,0.013169824993765905,0.01269670419644583,0.009846172640601237,-4.329827051563839,-4.366412831287561,-4.620672463714815,20.8462286879732,2.055476557224957
5,sub15,50,49.737036376015276,51.09910984079883,0.08221982914794451,0.028401355918648133,0.025058188392895718,-2.49835877550113,-3.5613183913402957,-3.686554622913604,134.1264100287554,13.225111152978231
6,sub15,75,76.69177554886173,72.38849532161785,0.04937176419692151,0.03553550188043333,0.03942186406936306,-3.008376593160602,-3.337223029250649,-3.23343469097418,78.36809951139794,7.727239002845875
7,sub15,90,87.31100965598395,91.64422428917852,0.10447784375257715,0.08032414229565753,0.04996148320917094,-2.258780251563447,-2.521685051962434,-2.9965029062316724,166.59149273368757,16.4262281236875
8,sub15,95,93.31844965809654,96.0356934438329,0.05502735983038077,0.058770065403251116,0.057728855271457026,-2.8999247659761584,-2.8341226454902184,-2.851998139112353,105.87554302819477,10.439523615294057
9,sub15,100,94.27565942400662,98.28509261780826,0.06165620446442079,0.059911575744774834,0.04357687598541496,-2.7861814142990724,-2.814885541366479,-3.1332286366286337,94.35376912703936,9.303455480095357
0,sub16,01,-1.1453212255607248,1.4374537063394186,0.0017976075013866263,0.0029912282163488562,0.0031452575461298204,-6.321298664100846,-5.812071201225757,-5.76185950152128,2.5505443722879244,0.4641243066653817
1,sub16,05,2.610103042245737,2.7393156277015023,0.004917279694194886,0.003701402846230537,0.0035163883149066156,-5.314999809071706,-5.5990433835603834,-5.650320863020125,6.349905588538567,1.1554966699236073
2,sub16,10,8.697563610233106,7.273859114844121,0.005971090117329041,0.003702450293960949,0.0046290442096390575,-5.120825769029239,-5.598760436906103,-5.3754048663976945,7.514040653462224,1.3673351251738024
3,sub16,15,16.232869343321255,12.58431360578503,0.0072383136060647545,0.003642643801832561,0.004069041578014323,-4.92836702705542,-5.615045541790846,-5.504347791775832,9.273491581936982,1.687503615933125
4,sub16,25,27.980310706152643,21.841305334115294,0.011003488473387916,0.006099270918778146,0.005487135759314491,-4.509542922515751,-5.099586036457916,-5.205348879218577,13.458697754563387,2.4490884502245813
5,sub16,50,49.64923996776031,38.818462356080744,0.016448237729256004,0.00787957358174992,0.009356359661743363,-4.107536936430076,-4.843481490567691,-4.671698989171009,21.725431914035067,3.953391728316579
6,sub16,75,69.40980040265924,68.22325876902549,0.04388942190502985,0.01874127049213256,0.021363300829042114,-3.1260819468194145,-3.9770272087317577,-3.8460807436343116,61.985100581500916,11.279471215459186
7,sub16,90,72.4476624728164,78.92766723581128,0.06453823216651527,0.028026780273547932,0.032814461327591644,-2.7404974840177077,-3.574594787561653,-3.4168859666234073,87.83918443977862,15.984156566385979
8,sub16,95,84.38914053962921,85.61716979679392,0.0690460068915721,0.03485088707535791,0.04286843149744972,-2.6729822300304065,-3.3566766880003316,-3.149619586458202,86.83920913950102,15.802190375965413
9,sub16,100,86.13495168670043,85.28021437603796,0.0413044342922717,0.020078050244622742,0.024427201381907574,-3.18678541692705,-3.908128088244435,-3.712057956889106,60.289857810173466,10.970986727041497
0,sub17,01,2.5490153125422244,0.7390563093391431,0.003316628221117321,0.0006738050524560465,0.001533521518064384,-5.708806608169847,-7.302569728569287,-6.480188542513382,5.156575176035765,0.48097101692464345
1,sub17,05,8.690955080880025,4.524628174164417,0.008135941411506727,0.0006903251297700607,0.003121794851231255,-4.811463821404048,-7.278347868788731,-5.769347169736197,11.45344113702613,1.068300769968993
2,sub17,10,21.973133447069813,10.049522436706361,0.008618177536635655,0.0009628819283818341,0.002560506671711178,-4.753881639323534,-6.945579761801691,-5.967550121436797,12.78047869258257,1.1920780021054311
3,sub17,15,27.885828009541747,15.060122711471521,0.011980481957683921,0.0005917589511306232,0.004527256475441131,-4.424476456913402,-7.432411183143609,-5.397639157518343,17.426911747015552,1.625466356773221
4,sub17,25,51.912968104366506,25.389852893237958,0.011503522604138495,0.0007883376516775636,0.007768548438461341,-4.4651019771139575,-7.145584067906262,-4.857671948211735,19.06091966345807,1.7778757413753596
5,sub17,50,78.9841334627116,41.76109775585104,0.02200178723346832,0.0010655863042268949,0.015748361818501855,-3.816631591038516,-6.844230110900671,-4.15101893064376,31.971823513630977,2.9821189342396326
6,sub17,75,85.1459397274483,46.07380285189499,0.02883023042693869,0.00016108211374800624,0.025130431649025176,-3.546330774754031,-8.733596299717936,-3.683675750931687,43.26910384933509,4.035854063865656
7,sub17,90,96.28610411821127,73.7726016910515,0.05390425378861914,0.0001273582814892292,0.03163705119117822,-2.920545884169719,-8.968506329291294,-3.453426339187709,73.64822802348408,6.869416602665561
8,sub17,95,96.53775021281248,95.91127803296234,0.07003300839152332,0.00014410055364990606,0.053783936400338114,-2.658788599626477,-8.844999212843305,-2.9227804363176233,108.68257310755331,10.137187168812503
9,sub17,100,100.0,90.9718222773051,0.11829950738680074,0.06756286906988718,0.05572963232988993,-2.1345356721078965,-2.6946967209536017,-2.8872432747687684,174.34662612047686,16.26189305883684
0,sub18,01,0.7279050791599406,2.3764515853577994,0.0024756229685510647,0.00488393164123986,0.005025520768972653,-6.001263210168661,-5.321804719301765,-5.293226194790349,5.076436384453195,0.4509198090506215
1,sub18,05,2.9331839795038617,5.516835035754319,0.008756127274642502,0.00661404708586595,0.006303256670054463,-4.738001563721076,-5.018559545326929,-5.066688847393166,17.630352812249768,1.566034659262468
2,sub18,10,6.816148466464811,11.928721635001125,0.006726927057473904,0.005864284996746233,0.005332424755253694,-5.001636843244981,-5.138874714496545,-5.233949218313037,15.236648915666304,1.353411389270007
3,sub18,15,16.640866811860423,17.427338386633444,0.0074053627227900695,0.006452678440004297,0.005433564277408999,-4.905550848965731,-5.043259972355695,-5.215159955696243,17.18556315011541,1.5265257490096868
4,sub18,25,30.274034155237885,28.749991327013213,0.011523373532147847,0.010312117443828815,0.00806074577272625,-4.463377825251768,-4.574435624365418,-4.820749199110487,24.56456462862197,2.1819733279181013
5,sub18,50,60.59490980818977,53.20991011711739,0.020948652050174196,0.013109878102612589,0.007861464298955954,-3.8656809759644473,-4.334389279296087,-4.845782392315167,50.38789595342724,4.475757933531037
6,sub18,75,76.84049225178624,78.74266246437895,0.031019190905884134,0.01396317710643513,0.02304688118236775,-3.47314920455637,-4.2713316211209165,-3.7702248253160358,68.64309999309404,6.097295661248145
7,sub18,90,83.69031991774978,97.89671651310007,0.04388657467558951,0.01883287638501407,0.02084219658294057,-3.1261468217180712,-3.9721511925348123,-3.8707756653989716,104.6087999074143,9.291986840163435
8,sub18,95,87.13948699314801,104.45447150369206,0.05123854503428195,0.016632598459373583,0.021864540411796085,-2.971263197472249,-4.096390746667957,-3.8228891136934755,120.12733928126109,10.670437446307156
9,sub18,100,99.58861610902908,136.15856695266802,0.07076978427118165,0.02491516293082669,0.03427458812993331,-2.6483231452079545,-3.692278707802895,-3.373351070238102,170.74588405233612,15.166683004016843
0,sub19,01,1.2730148449389689,2.4185145856462804,0.006900423463807539,0.002607569958389566,0.0021704102143886932,-4.976172497695771,-5.949336541769653,-6.132839090406569,6.926687276160733,1.6987847326863634
1,sub19,05,2.7424529961288746,5.440990242059805,0.0073951663000712455,0.0027335555257998346,0.0026471018798713253,-4.906928694894914,-5.902152126757118,-5.9342898676711515,7.93879400162759,1.9470060518427372
2,sub19,10,9.861596381436966,10.855838549766666,0.017526232294135302,0.004912419736312083,0.004362849596340998,-4.044056532177768,-5.315988640584442,-5.4346298579672885,17.468544036170716,4.284197442121917
3,sub19,15,21.621393902488116,16.549860696109185,0.017442304513721335,0.007476194819426704,0.004264429222888099,-4.048856729682723,-4.896031330414996,-5.45744693515651,17.738432108111635,4.350388063679978
4,sub19,25,36.158141218386795,25.483018144129076,0.023184501132788297,0.007163371497635029,0.005531165699317455,-3.7642712781789887,-4.938774529280607,-5.197356690125541,23.8051079023068,5.8382531579807235
5,sub19,50,47.641913346471966,35.107240045288016,0.036409041153582275,0.01461115300391845,0.009867640131681371,-3.3129381518413044,-4.225970137516312,-4.618494549192273,37.567144008003126,9.213421675765114
6,sub19,75,76.06125581073502,51.65744437150484,0.03636928585922603,0.023156234759512694,0.02126173186608277,-3.3140306556111,-3.7654912146446895,-3.8508464481404605,36.05985805979812,8.843756602907574
7,sub19,90,92.60739591673303,81.39284702079448,0.08014502133168244,0.06744392130186506,0.055714451218084105,-2.5239175187407192,-2.696458821933446,-2.887515718337174,102.32770182084441,25.096085712199734
8,sub19,95,96.18524657523044,76.52396833534073,0.042017734714539304,0.04507156688525057,0.043299642711947674,-3.1696634947152904,-3.099503677291465,-3.1396108954639104,46.06508559998044,11.297559859019877
9,sub19,100,100.0,91.9892931279345,0.06849271621538708,0.06675633565671527,0.05913880239157837,-2.681027871989758,-2.706706070000564,-2.827868015158885,67.37160024011905,16.52302772473359
0,sub20,01,1.7236564386070352,2.2332036525051167,0.0021351364020606597,0.003773606054575186,0.0041278820010175275,-6.149224745789334,-5.579724221539503,-5.489990836236259,2.554339540121371,0.45280313417310497
1,sub20,05,5.1445587765746374,3.173875577267241,0.0030956887120438493,0.004214622096286125,0.004463730008159558,-5.7777448735151395,-5.469195348419355,-5.411770537775349,4.004262908876079,0.709828418153857
2,sub20,10,9.096848148729164,6.00957449562007,0.0036729115017611817,0.004666960457026796,0.004542006400638116,-5.606770606700824,-5.367247284939405,-5.394386426088377,4.647219264980335,0.8238041244402237
3,sub20,15,12.683250835268911,10.835135905415918,0.006273291702519264,0.004563176824587158,0.005532407088694571,-5.071454069670304,-5.389736225960582,-5.197132279909038,7.216164491107564,1.279196382062393
4,sub20,25,30.665443649426592,25.298617183051633,0.00856726061059498,0.006871600741501933,0.007640721333273471,-4.759807246176355,-4.980358195303797,-4.874263264910626,10.97743140646531,1.9459493414808853
5,sub20,50,68.13492898049435,51.04632259555926,0.03439287839587737,0.01677089338120059,0.010766792102768716,-3.3699057594107393,-4.088110431983926,-4.531288687077546,39.99458158233425,7.089766887280145
6,sub20,75,87.50108469315421,75.54984643343555,0.04511615259653733,0.021941179441257085,0.033183983238153136,-3.098514945894881,-3.8193900680021327,-3.405687952053484,51.31264963381902,9.09610026857106
7,sub20,90,95.87179319960487,96.41114970147748,0.055495383176045625,0.0399513243796197,0.04329094749463639,-2.891455447707093,-3.2200934563901793,-3.13981173061978,61.98261056615137,10.987544877158653
8,sub20,95,99.089801237641,93.48865125521108,0.06940075512327713,0.05674472463972958,0.05250330266398006,-2.6678575307897097,-2.8691925848317053,-2.9468792034778426,76.79430261389645,13.613186643369243
9,sub20,100,98.33352136652398,101.46323784600838,0.0765111503074441,0.07087004860872631,0.07155936743838591,-2.570318793118106,-2.6469073802744125,-2.6372278599784256,97.24240693896587,17.237984983941505
0,sub21,01,2.299155107333495,0.6876712198743712,0.0050354536805201,0.0019615111804880394,0.0028339616588476924,-5.2912516515044015,-6.2340400923625,-5.8660796667932775,5.105379033829188,0.7580708445452725
1,sub21,05,4.5409929484868545,4.982095885647361,0.0061828822283580935,0.002524048418005163,0.002840451427552642,-5.085970736240665,-5.981891151442328,-5.863792286077163,6.929374326502832,1.028906299229747
2,sub21,10,11.928789981995946,10.400140091356862,0.010976463435286623,0.004632825731596256,0.0037723328628788194,-4.512001986287312,-5.3745882878468585,-5.580061672378259,11.893541770042205,1.7660093784433455
3,sub21,15,19.531753077339065,15.857943060889934,0.0164194058719603,0.007747541450906803,0.010560784265662634,-4.10929135880613,-4.8603797180866986,-4.550607735880033,17.318235769830167,2.5714936205672023
4,sub21,25,29.383203685718517,18.85920233433106,0.018871779481610004,0.008795978564254688,0.006820394732429445,-3.970087621895753,-4.733460643280463,-4.987837930146327,19.71509099604539,2.9273900297368325
5,sub21,50,41.742788415951246,26.085821462682485,0.020684428329695855,0.015296390777346854,0.00894084454670175,-3.8783741164003502,-4.180138375317233,-4.717125225947407,21.499628396575403,3.1923665898273708
6,sub21,75,75.5590816792193,50.967251463051205,0.04052048174956112,0.01734791115223282,0.01521776538897099,-3.205947710492638,-4.054283174521278,-4.185291758026169,46.73334384377044,6.939188099712984
7,sub21,90,95.80256166427094,75.4038130813555,0.0657560142189246,0.039548045834393704,0.03744924505527676,-2.7218041410972207,-3.230238995991876,-3.284768727959702,70.10859158809188,10.41005552827727
8,sub21,95,97.77945592576343,76.3980280817666,0.0630664047496881,0.0830256570505022,0.08298746286806016,-2.7635670640587233,-2.4886055978632315,-2.489065732377114,66.67265832919912,9.899871894484184
9,sub21,100,99.53415862823107,96.64128563073389,0.08411336775378801,0.06590888423924922,0.06383793677961772,-2.4755897739355333,-2.7194820326111055,-2.751407644977852,84.0556467112572,12.480980289412475
0,sub22,01,1.7497757347666343,4.058567527195649,0.003587627557340993,0.004934064078813597,0.005056443824917652,-5.63026414247526,-5.311592273765629,-5.287091844163113,8.994296834120151,0.6760373132150379
1,sub22,05,6.779404332514261,9.30419181561677,0.004915091240590654,0.004453810724654318,0.005572649976376866,-5.315444961854262,-5.41399520663719,-5.189884579405247,12.448482930026472,0.9356639111234761
2,sub22,10,9.55034868035175,13.333866210710825,0.007507687966320915,0.006149135176837323,0.005421817856403401,-4.89182772128123,-5.09144382870433,-5.217324121903465,22.4145637628992,1.6847433148607938
3,sub22,15,15.349185434221823,19.287548578384314,0.00788723000672813,0.005104023172004769,0.005532732769135729,-4.842510282226435,-5.277726192980367,-5.197073413876536,21.049826217225355,1.5821657014423587
4,sub22,25,20.209719508193793,26.715476116100813,0.01019191728726554,0.008328949229081346,0.0061686229925929995,-4.586160295641938,-4.788017973727505,-5.088279643834476,27.217816325428572,2.04576964264968
5,sub22,50,41.20234555368968,54.461228479994396,0.020913294709751472,0.010268531738390638,0.00829347822230829,-3.8673702117294835,-4.578671231339155,-4.79228582939631,55.247005740233476,4.152524428826771
6,sub22,75,58.79594108028202,77.64977036042693,0.029835821037004603,0.01961018914519459,0.015102394493863804,-3.512045559130678,-3.931705993476462,-4.192901971980494,74.83074156488337,5.624494544309902
7,sub22,90,70.05605435221543,93.91058095717243,0.03361483065451446,0.02461246262378741,0.01957932647534222,-3.3927879208690235,-3.704502353604642,-3.933281041074982,106.03795162556668,7.970118535985228
8,sub22,95,89.02781151781045,116.82166649910837,0.042983856533911846,0.041070915484367074,0.026258094182233203,-3.1469306632237624,-3.1924550604326187,-3.639780987675173,109.32068987298665,8.216858618695777
9,sub22,100,91.61397151245428,124.74378860785777,0.04778753388831174,0.04442085544266882,0.041133787770960516,-3.040990470813915,-3.1140462026493125,-3.190925408323605,122.94584843282739,9.240964866777444
0,sub23,01,1.6067395312550747,0.7504683591029976,0.002647116749406248,0.0037572001989053315,0.0017444614157676465,-5.934284250398438,-5.5840812269041376,-6.351309415227417,1.9657491067389672,0.35114223346743084
1,sub23,05,5.350289234562267,5.058987682981092,0.00944206710295454,0.004871795063823205,0.0025802702271790347,-4.6625803500251575,-5.324292813534956,-5.959861146316699,7.711934507247016,1.3775847069932625
2,sub23,10,12.122446258549092,9.720629126113515,0.008872278949853953,0.004476100027070694,0.004441409903278306,-4.724823587830743,-5.409003141357964,-5.416783407161593,7.210775395536707,1.288062534908725
3,sub23,15,19.46411362701902,14.31963473952768,0.016163120862580586,0.005813770016815849,0.005948398463633461,-4.12502312185053,-5.147526034419063,-5.124633261432097,13.102820143884813,2.340559898652783
4,sub23,25,34.37409187606054,25.00045295912017,0.02398459441904366,0.0078038134720541715,0.0063563220700441295,-3.7303435539462053,-4.853142758088907,-5.0583053597783305,18.334142202137354,3.2750322101114815
5,sub23,50,51.71493265998084,35.85122541188122,0.030620845785069285,0.008261053471713043,0.009367069680258912,-3.486074267152718,-4.796203160633341,-4.670554965873992,22.51377172683715,4.021640432563743
6,sub23,75,71.25475682469596,50.435265173977285,0.03130375118589079,0.012347001437860168,0.009764352787769761,-3.464017342422417,-4.394342043942324,-4.629016995624248,31.32371021016424,5.595361852627417
7,sub23,90,91.32429610965983,76.85500279455809,0.10930192126139265,0.03560632908919437,0.0318844612969478,-2.2136413060822884,-3.3352318735214124,-3.4456364945450884,90.44164533947325,16.155612755513786
8,sub23,95,93.81663003001026,85.16728837130717,0.10082154600540967,0.03977627195028288,0.04148729486194758,-2.2944031961324893,-3.2244847266326877,-3.182368046523199,75.43928879357918,13.475738214688416
9,sub23,100,100.0,87.79700804830685,0.08387464025769034,0.0253548598362992,0.032515828470356764,-2.4784319727285165,-3.67478485780016,-3.4260282783498615,63.81770189860324,11.399771365842954
0,sub24,01,1.1217827956076953,0.767511921593193,0.0030182744617891486,0.0030079140646382045,0.0020911041990117874,-5.803069981158049,-5.80650844223941,-6.170063027633851,2.8952099063481103,1.069291433577069
1,sub24,05,4.060623232648997,1.5463905205762398,0.0017400899154488044,0.0020427779589345095,0.0009389246002410056,-6.353818491545544,-6.193444652883559,-6.970775379912964,1.6314665191250017,0.6025515349485023
2,sub24,10,11.271336561565459,2.008997188554818,0.0028732552068605035,0.003458275058520907,0.003228535505518797,-5.852309673532065,-5.666985352223628,-5.735726648430334,2.688930595879235,0.9931060422778335
3,sub24,15,20.85045036242287,8.449552032578179,0.005793817459128825,0.005502132279714807,0.003196350183044019,-5.150963885286812,-5.20261957465411,-5.745745687917662,4.798531019802132,1.7722473600196773
4,sub24,25,33.92023235243802,15.549807117291493,0.016416606608906523,0.006698004969423434,0.006536049372964987,-4.10946185837956,-5.005945562683939,-5.030422367449756,15.348511587398988,5.668684651354184
5,sub24,50,44.21345086736462,22.418759999484454,0.014735469711862605,0.015624154845791258,0.011053414556014522,-4.2174977860109255,-4.158937174691941,-4.505015889157932,13.477527333626405,4.97767173704701
6,sub24,75,56.54950161426087,34.037452488411574,0.02677705579075516,0.02184914157539167,0.012740764897155444,-3.6202098853621565,-3.823593645379728,-4.3629485916172,21.451562717033994,7.922732027087674
7,sub24,90,82.9358796360625,40.75893748117087,0.037892546315875214,0.039108530907791164,0.0210721769099913,-3.273000853362575,-3.241414654004061,-3.8598017385157277,31.541036848197017,11.64908991018787
8,sub24,95,93.37494440582208,72.69926110319818,0.05769683429401777,0.05857541789043206,0.05967587466862725,-2.8525529718949203,-2.83744016033405,-2.8188274496610184,47.931384272008806,17.702557071655452
9,sub24,100,100.0,93.45600334512763,0.05552409504516659,0.0634790939546611,0.04931281842682373,-2.890938207485447,-2.7570446563517317,-3.0095712230722036,47.705983186154214,17.61930941154804
0,sub25,01,-0.8173291153446005,1.8795011293696888,0.0029367399344344875,0.0025827367808208663,0.0023412833380305827,-5.83045517871674,-5.958905674505154,-6.057056064892264,9.798173620685162,0.5423346223566875
1,sub25,05,4.714709551276963,5.829715404891932,0.003391617247468292,0.005211168278163892,0.002506229654615701,-5.686448407198762,-5.2569512107029475,-5.988975784801417,10.825436571760488,0.5991942256052258
2,sub25,10,8.664015454829066,11.075279521763143,0.005944222141067209,0.010212650528410845,0.003840303453756048,-5.1253355999454895,-4.58412807928057,-5.562203891089129,19.88857170357195,1.1008440390665724
3,sub25,15,13.601638744108458,15.696663605042787,0.007367957165006172,0.009400492254465828,0.00465889732623767,-4.91061479369883,-4.666993223580944,-5.368976484115645,25.12479014782626,1.3906717827336827
4,sub25,25,26.864287742131488,25.944516371454856,0.008339347516063307,0.02132724559731456,0.0050992263348222985,-4.786770301156053,-3.8477698876401165,-5.278666449813773,25.124921462666265,1.3906790510866356
5,sub25,50,61.8198830274989,51.776436016331424,0.029420471327076845,0.020686394516808745,0.010321303459725041,-3.5260645433023394,-3.8782790645266343,-4.573545222667506,89.18579637546979,4.936485825762348
6,sub25,75,82.5392537852436,76.4123912488895,0.03329467305010258,0.04522645161940737,0.019938361366445535,-3.4023578632574467,-3.0960731504954486,-3.9151096960376193,104.34739087640199,5.775688920778876
7,sub25,90,91.30919435819311,100.15066256425531,0.045284752395690395,0.054698487930291556,0.0509900298802803,-3.0947848948594654,-2.9059192128925537,-2.976125157912493,150.08648878802111,8.307374656625115
8,sub25,95,94.55426228187038,116.52941783581682,0.028309108701634646,0.06232983199773955,0.05122524454217985,-3.564571663870913,-2.7753151235325775,-2.971522810985116,104.06146440916035,5.759862724118521
9,sub25,100,96.09329947507653,122.71093504916547,0.04426738566462138,0.07902776527899875,0.05496935962826581,-3.1175070883161444,-2.53795602903461,-2.9009793466541236,134.30503985839738,7.433862257598005
